,Unnamed: 0,Unnamed: 0.1,Name_lap,Url,Name_clean,Price,Summary,CPU,RAM,Hardware,Card,Screen,lap_top_id,First_label
179,179,179,Laptop Cũ HP Elitebook 820 G3 - Intel Core i5,laptop-cu-hp-elitebook-820-g3-intel-core-i5/p4823.html,cũ hp elitebook 820 g3,8400000, Màn hình 12 inch nhỏ gọn vỏ bạc sang trọng ,Intel Core i5 6200U,8GB DDR4,SSD 240GB,Intel HD Graphics 520,12.5 Inch HD,laptop_179,văn_phòng mỏng nhẹ cấu_hình cao_giá cực tốt
180,180,180,Laptop Cũ Dell Latitude 5490 - Intel Core i5,laptop-cu-dell-latitude-5490-intel-core-i5/p4815.html,cũ dell latitude 5490,13900000, Thiết kế sang trọng cao cấp cấu hình cao với chip đời 8 cân mọi tác vụ làm việc học tập Ps code html code web ,Intel Core i5 8250U,8GB,SSD 240GB,Intel HD 620,14 Inch Full HD,laptop_180,"siêu bền_bỉ gọn_gàng màn 14 """
181,181,181,Laptop Cũ Lenovo Thinkpad X1 Carbon Gen 3 - Intel Core i5,laptop-cu-lenovo-thinkpad-x1-carbon-gen-3-intel-core-i5/p4556.html,cũ lenovo thinkpad x1 carbon gen 3,10200000, Siêu BỀN BỈ bàn phím gõ sướng  Cấu hình cao cực NHẸ tiện di chuyển ,Intel Core i5 5200U,4GB LPDDR3,SSD 120GB,Intel HD Graphics 5500,14 Inch Full HD,laptop_181,cao_cấp giá tốt
182,182,182,Laptop cũ Dell Latitude 7480 - Intel Core i5,laptop-cu-dell-latitude-e7480-intel-core-i5/p4261.html,cũ dell latitude 7480,11300000, Làm tốt ứng dụng phần mềm code html  Máy Dell siêu bền thiết kế đẹp  Giá cực tốt ,Intel Core i5 6200U,RAM 8GB,SSD 240 GB,Card onboard Intel HD Graphics,14 Inch HD,laptop_182,giá rẻ chip_khỏe
183,183,183,Laptop Dell Latitude E7470 - Intel Core i5,laptop-dell-latitude-e7470-intel-core-i5/p3969.html,dell latitude e7470,10300000," Chip đời cao phục vụ tốt làm code văn phòng excel dung lượng lớn  màn 14"" đủ dùng ",Intel Core i5 - 6200U,RAM 8GB,SSD 240 GB,Card onboard Intel HD 520,14 Inch HD,laptop_183,lapotp văn_phòng cao_cấp sang_trọng lịch_lãm gọn_nhẹ
184,184,184,Laptop cũ Dell Latitude E7270 - Intel Core i7,laptop-dell-latitude-e7270-core-i7/p3964.html,cũ dell latitude e7270,9900000, Mỏng nhẹ đẹp bỏ vừa cốp xe  cấu hình cao làm tốt văn phòng lập trình laptop Dell siêu bền  ,Intel Core i7 - 6600U,8GB DDR4,SSD 240GB,Intel HD Graphics 520,12.5 Inch HD,laptop_184,nhỏ gọn tiện_lợi
185,185,185,Laptop cũ Dell Latitude E6540 - Intel Core i7 (4600M Card on),laptop-dell-latitude-e6540-intel-core-i7-4600m/p3896.html,cũ dell latitude e6540,15000000,,Intel Core i7 - 4600M,RAM 4GB,SSD 120GB,Card onboard Intel HD 4600,15.6 Inch HD,laptop_185,
186,186,186,Laptop cũ Dell Latitude E6540 - Intel Core i5,laptop-dell-latitude-e6540-core-i5/p3804.html,cũ dell latitude e6540,7600000,Cấu hình ổn vỏ kim loại Bảo hành 12 tháng ,Intel Core i5 - 4200M,RAM 4GB,SSD 120GB,Card onboard Intel HD 4600,15.6 Inch HD,laptop_186,siêu bền_bỉ màn to đẹp
187,187,187,Laptop Cũ Lenovo Thinkpad X240  - Intel Core i5,laptop-lenovo-thinkpad-x240-core-i5-4200u-4gb-120gb-intel-hd-graphics-4400-125-inch-bao-hanh-1-nam/p2558.html,cũ lenovo thinkpad x240,6700000, Sử dụng nhiều năm vẫn ổn định mượt mà bàn phím gõ sướng ,Intel Core i5 - 4200u,RAM 4GB DDR3,SSD 120GB,Card Intel HD Graphics,12.5 Inch HD,laptop_187,văn_phòng cực_kì bền_bỉ siêu nhẹ siêu nhỏ gọn
188,188,188,Laptop cũ HP Folio 9480m - Intel Core i5,laptop-cu-hp-elitebook-9480m-core-i5-4310u-4gb-ssd-120gb-hd-graphics-4400-14-inch-bao-hanh-1-nam/p2554.html,cũ hp folio 9480m,7500000, Cấu hình dùng văn phòng học tập ổn định mượt mà  Rất được doanh nghiệp ưa chuộng ,i5 - 4200U,4 GB,SSD 120 GB,Card onboard Intel HD 4000,14 Inch HD,laptop_188,thời_trang mỏng nhẹ đẹp như
189,189,189,Laptop Cũ HP Elitebook Folio 9470m - Intel Core i5,laptop-cu-hp-elitebook-9470m-core-i5-3427u-4gb-ssd-120gb-hd-graphics-4000-14-inch-bao-hanh-1-nam/p2539.html,cũ hp elitebook folio 9470m,6800000, Vỏ kim loại siêu bền bỉ cấu hình ổn định ,Intel Core i5 3427u,RAM 4GB DDR3,SSD 120GB,Card Intel HD Graphics 4000,14 inch HD,laptop_189,mỏng nhẹ đẹp như
190,190,190,Laptop Cũ Dell Latitude E5540 - Intel Core i5,laptop-dell-latitude-e5540/p2526.html,cũ dell latitude e5540,7200000, Màn hình 15 6 inch thoải mái làm việc  Sẵn SSD giá tốt ,Intel Core i5 - 4200U,4 GB,SSD 120 GB,Intel HD Graphics 4400,15.6 Inch HD,laptop_190,bền_bỉ thiết_kế đẹp sang
191,191,191,Laptop cũ HP Probook 450 G2 - Intel Core i5,laptop-cu-hp-probook-450-g2-intel-core-i5/p2498.html,cũ hp probook 450 g2,7300000,Giá tốt ,Intel Core i5 4210u,RAM 4GB DDR3,SSD 120GB,Intel HD Graphics,15.6 Inch HD,laptop_191,lapotp văn_phòng siêu bền_bỉ ổn_định
192,192,192,Laptop Cũ Dell Latitude E5530 - Intel Core i5,laptop-cu-dell-latitude-e5530-core-i5/p2305.html,cũ dell latitude e5530,5600000, Hiệu năng ổn định học tập làm việc mượt mà  siêu bền bỉ ,Intel Core i5 3210M,4GB,SSD 120GB,Intel HD 4000,15.6 Inch HD,laptop_192,15 inch màn lớn phím fullsize tiện_ích cho kế_toán
193,193,193,Laptop cũ Dell Latitude E5430 - Intel Core i5,laptop-cu-dell-latitude-e5430-intel-core-i5/p2424.html,cũ dell latitude e5430,5300000,,Intel Core i5 3210M,4GB,SSD 120GB,Intel HD Graphics 4000,14 Inch HD,laptop_193,
194,194,194,Laptop Cũ Dell Latitude E3540 - Intel Core i5,laptop-cu-dell-latitude-3540-core-i5/p3985.html,cũ dell latitude e3540,7600000,6 inch màn lớn siêu bền bỉ cấu hình đủ sức làm ổn các tác vụ học tập văn phòng  Giá cực rẻ ,Intel Core i5 - 4200U,4 GB,SSD 120 GB,Intel HD Graphics 4400,15.6 Inch HD,laptop_194,15
195,195,195,Laptop cũ HP Elitebook 840 G1 - Intel Core i5 ,laptop-hp-elitebook-840-g1-core-i5-4300u-ram-4gb-hdd-320gb-intel-hd-graphics-4400-14-inch-bao-hanh-1-namp2375.html/p2375.html,cũ hp elitebook 840 g1,10000000,,Other,Other,Other,Other,Other,laptop_195,other
196,196,196,Laptop Dell Latitude E5570 - Intel Core i7,laptop-dell-latitude-e5570-intel-core-i7.html,dell latitude e5570,13000000, Phù hợp với lập trình viên người làm đồ họa 2D Ps render video 2D với Pr ,Intel Core i7 6600U,RAM 8GB,SSD 240GB,AMD R7 M370,15.6 Inch HD,laptop_196,cấu_hình cao có card rời gọn_nhẹ sang_trọng bền_bỉ
197,197,197,Laptop Cũ Dell Latitude E6440 Intel Core i7,dell-latitude-e6440-core-i7/p3956.html,cũ dell latitude e6440 intel core i,10000000,,Other,Other,Other,Other,Other,laptop_197,other
198,198,198,Laptop Cũ Dell Latitude 7490 - Intel Core i7,laptop-cu-dell-latitude-e7490-intel-core-i7/p4830.html,cũ dell latitude 7490,16900000, Thiết kế mỏng nhẹ sang trọng phù hợp với doanh nhân coder người làm văn phòng ,Intel Core i7-8650u,8GB DDR4,SSD 240GB,Intel HD Graphics 620,14 Inch Full HD,laptop_198,văn_phòng cao_cấp cấu_hình cao
199,199,199,Laptop HP Probook 640 G1 - Intel Core i5,laptop-cu-hp-probook-640-g1-core/p2540.html,hp probook 640 g1,6300000,Bảo hành dài lâu máy chất lượng như mới ,i5 - 4200M,4 GB,SSD 120GB,Card onboard Intel HD 4600,14 Inch HD,laptop_199,tặng kèm chuột balo cao_cấp
200,200,200,[Mới 100% Full Box] Laptop Asus ExpertBook P2451FA-EK1620 - Intel Core i5,moi-100-full-box-laptop-asus-expertbook-p2451fa-ek1620-intel-core-i5.html,asus expertbook p2451fa,15990000,Chip i5 đời 10 màn hình Full HD Bảo hành 24 tháng chính hãng Asus ,Intel Core i5 10210U,RAM 8GB DDR4,SSD 512GB NVMe,Card Intel UHD Graphics,14 Inch Full HD,laptop_200,doanh_nhân mỏng nhẹ bền_bỉ
201,201,201,[Mới 100% Full Box] Laptop Asus X515EP-EJ006T - Intel Core i5,moi-100-full-box-laptop-asus-x515ep-ej006t-intel-core-i5.html,asus x515ep,16990000,Chip i5 đời 11 Card rời Geforce MX330 2GB Bảo hành 24 tháng chính hãng Asus ,Intel Core i5 1135G7,RAM 8GB DDR4,SSD 512GB NVMe,Card rời Geforce MX330 2GB,15.6 Inch Full HD,laptop_201,văn_phòng mỏng nhẹ cấu_hình cao
202,202,202,[Mới 100% Full Box] Laptop Asus X515EA-EJ062T - Intel Core i3,moi-100-full-box-laptop-asus-x515ea-ej062t-intel-core-i3.html,asus x515ea,11590000,Chip Intel đời 11 màn hình Full HD Bảo hành 24 tháng chính hãng Asus ,Intel Core i3 1115G4,RAM 4GB DDR4,SSD 512GB NVMe,Card Intel HD 620,15.6 Inch Full HD,laptop_202,văn_phòng thời_trang mỏng nhẹ
203,203,203,[Mới 100% Full Box] Laptop Asus TUF 17 FA706II-H7286T - AMD Ryzen 7,moi-100-full-box-laptop-asus-tuf-17-fa706ii-h7286t-amd-ryzen-7.html,asus tuf 17 fa706ii,23590000,Card rời GTX 1650Ti 4GB màn hình 17 inch 120Hz Bảo hành 24 tháng chính hãng Asus ,AMD Ryzen 7 4800H,RAM 8GB DDR4,SSD 512GB NVMe,Card rời GTX 1650Ti 4GB,17.3 Inch Full HD 120Hz,laptop_203,gaming giá rẻ hiệu_năng cao
204,204,204,[Mới 100% Full Box] Laptop lenovo IdeaPad Flex 5 14ITL05 82HS003GVN - Intel Core i5,moi-100-full-box-laptop-lenovo-ideapad-flex-5-14itl05-82hs003gvn-intel-core-i5.html,lenovo ideapad flex 5 14itl05 82hs003gvn,17990000,Chip i5 đời 11 Màn hình Full HD cảm ứng Bảo hành 24 tháng chính hãng Lenovo ,Intel Core i5 1135G7,RAM 8GB DDR4,SSD 512GB NVMe,Card Intel® Iris Xe Graphics,14 Inch Full HD Cảm ứng,laptop_204,2 trong 1 tiện_lợi
205,205,205,[Mới 100% Full Box] Laptop HP Pavilion 15-eg0007TX 2D9D5PA - Intel Core i7,moi-100-full-box-laptop-hp-pavilion-15-eg0007tx-2d9d5pa-intel-core-i7.html,hp pavilion 15,22490000,Chip i7 đời 11 card rời Geforce MX450 2GB Bảo hành 12 tháng chính hãng HP ,Intel Core i7 1165G7,RAM 8GB DDR4,SSD 512GB NVMe,Card rời Geforce MX450 2GB,15.6 Inch Full HD,laptop_205,văn_phòng sang_trọng cấu_hình cao
206,206,206,[Mới 100% Full Box] Laptop HP Pavilion 15-eg0006TX 2D9C9PA - Intel Core i5,moi-100-full-box-laptop-hp-pavilion-15-eg0006tx-2d9c9pa-intel-core-i5.html,hp pavilion 15,18490000,Chip i5 đời 11 card rời Geforce MX450 2GB Bảo hành 12 tháng chính hãng HP ,Intel Core i5 1135G7,RAM 8GB DDR4,SSD 512GB NVMe,Card rời Geforce MX450 2GB,15.6 Inch Full HD,laptop_206,văn_phòng sang_trọng cấu_hình cao
207,207,207,[Mới 100% Full Box] Laptop HP Pavilion 15-eg0003TX 2D9C5PA - Intel Core i5,moi-100-full-box-laptop-hp-pavilion-15-eg0003tx-2d9c5pa-intel-core-i5.html,hp pavilion 15,16990000,Chip i5 đời 11 card rời Geforce MX450 2GB Bảo hành 12 tháng chính hãng HP ,Intel Core i5 1135G7,RAM 4GB DDR4,SSD 256GB NVMe,Card rời Geforce MX450 2GB,15.6 Inch Full HD,laptop_207,văn_phòng sang_trọng cấu_hình cao
208,208,208,[Mới 100% Full Box] Laptop HP Pavilion 15-eg0070TU 2L9H3PA - Intel Core i5,moi-100-full-box-laptop-hp-pavilion-15-eg0070tu-2l9h3pa-intel-core-i5.html,hp pavilion 15,17290000,Chip i5 đời 11 Màn hình Full HD IPS Bảo hành 12 tháng chính hãng HP ,Intel Core i5 1135G7,RAM 8GB DDR4,SSD 512GB NVMe,Card Intel® Iris Xe Graphics,15.6 Inch Full HD,laptop_208,văn_phòng sang_trọng cấu_hình tốt
209,209,209,[Mới 99% Refurbished] Laptop Lenovo Ideapad S340 81UM001XUS - Intel Core i5,moi-99-refurbished-laptop-lenovo-ideapad-s340-81um001xus-intel-core-i5.html,lenovo ideapad s340 81um001xus,12990000,Chip i5 đời 10 màn hình Full HD Bảo hành 12 tháng ,Intel Core i5 10210U,RAM 8GB DDR4,SSD 256GB NVMe,Card Intel UHD Graphics,13.3 Inch Full HD,laptop_209,văn_phòng nhỏ gọn giá tốt
210,210,210,[Mới 100% Full Box] Laptop Asus TUF FX506LH-HN002T - Intel Core i5,moi-100-full-box-laptop-asus-tuf-fx506lh-hn002t-intel-core-i5.html,asus tuf fx506lh,19990000,Card rời GTX 1650 4GB màn hình 144Hz Bảo hành 24 tháng chính hãng Asus ,Intel Core i5 10300H,RAM 8GB DDR4,SSD 512GB NVMe,Card rời GTX 1650 4GB,15.6 Inch Full HD 144Hz,laptop_210,gaming giá rẻ hiệu_năng cao
211,211,211,[Mới 100% Full Box] Laptop Asus F571LH-AL306T - Intel Core i7,moi-100-full-box-laptop-asus-f571lh-al306t-intel-core-i7.html,asus f571lh,24990000,Card rời GTX 1650 4GB màn hình 120Hz Bảo hành 24 tháng chính hãng Asus ,Intel Core i7 10750H,RAM 8GB DDR4,SSD 512GB NVMe + Intel Optane 32GB,Card rời GTX 1650 4GB,15.6 Inch Full HD 120Hz,laptop_211,văn_phòng lai gaming mỏng nhẹ hiệu_năng cao
212,212,212,[Mới 100% Full Box] Laptop Asus F571LH-AL297T - Intel Core i5,moi-100-full-box-laptop-asus-f571lh-al297t-intel-core-i5.html,asus f571lh,21790000,Card rời GTX 1650 4GB màn hình 120Hz Bảo hành 24 tháng chính hãng Asus ,Intel Core i5 10300H,RAM 8GB DDR4,SSD 512GB NVMe + Intel Optane 32GB,Card rời GTX 1650 4GB,15.6 Inch Full HD 120Hz,laptop_212,văn_phòng lai gaming mỏng nhẹ hiệu_năng cao
213,213,213,[Mới 100% Full Box] Laptop Asus X515EP-EJ010T - Intel Core i7,moi-100-full-box-laptop-asus-x515ep-ej010t-intel-core-i7.html,asus x515ep,18990000,Chip i7 đời 11 Card rời Geforce MX330 2GB Bảo hành 24 tháng chính hãng Asus ,Intel Core i7 1165G7,RAM 8GB DDR4,SSD 512GB NVMe,Card rời Geforce MX330 2GB,15.6 Inch Full HD,laptop_213,văn_phòng mỏng nhẹ cấu_hình cao
214,214,214,[Mới 100% Full Box] Laptop Asus X515EA-EJ058T - Intel Core i5,moi-100-full-box-laptop-asus-x515ea-ej058t-intel-core-i5.html,asus x515ea,16290000,Chip i5 đời 11 màn hình Full HD Bảo hành 24 tháng chính hãng Asus ,Intel Core i5 1135G7,RAM 8GB DDR4,SSD 512GB NVMe,Card Intel® Iris Xe Graphics,15.6 Inch Full HD,laptop_214,văn_phòng thời_trang mỏng nhẹ
215,215,215,[Mới 100% Full Box] Laptop Asus X415EA-EK035T / EK034T - Intel Core i5,moi-100-full-box-laptop-asus-x415ea-ek035t-intel-core-i5.html,asus x415ea,14990000,Chip i5 đời 11 màn hình Full HD Bảo hành 24 tháng chính hãng Asus ,Intel Core i5 1135G7,RAM 4GB DDR4,SSD 512GB NVMe,Card Intel® Iris Xe Graphics,14 Inch Full HD,laptop_215,văn_phòng mỏng nhẹ thời_trang
216,216,216,[Mới 100% Full Box] Laptop Asus X415JA-EK338T - Intel Core i5,moi-100-full-box-laptop-asus-x415ja-ek338t-intel-core-i5.html,asus x415ja,14490000,Chip i5 đời 10 màn hình Full HD Bảo hành 24 tháng chính hãng Asus ,Intel Core i5 1035G4,RAM 4GB DDR4,SSD 512GB NVMe,Card Intel HD 620,14 Inch Full HD,laptop_216,văn_phòng mỏng nhẹ thời_trang
217,217,217,[Mới 100% Full Box] Laptop Asus X415EA-EK048T / EK047T - Intel Core i3,moi-100-full-box-laptop-asus-x415ea-ek048t-intel-core-i3.html,asus x415ea,10990000,Chip Intel đời 11 màn hình Full HD Bảo hành 24 tháng chính hãng Asus 047T - màu bạc 048T - màu xám ,Intel Core i3 1115G4,RAM 4GB DDR4,SSD 256GB NVMe,Card Intel HD 620,14 Inch Full HD,laptop_217,văn_phòng mỏng nhẹ giá rẻ
218,218,218,[Mới 100% Full Box] Laptop Asus X415JA-EK311T - Intel Core i3,moi-100-full-box-laptop-asus-x415ja-ek311t-intel-core-i3.html,asus x415ja,10590000,Chip Intel đời 10 màn hình Full HD Bảo hành 24 tháng chính hãng Asus ,Intel Core i3 1005G1,RAM 4GB DDR4,SSD 256GB NVMe,Card Intel UHD Graphics,14 Inch Full HD,laptop_218,văn_phòng mỏng nhẹ giá rẻ
219,219,219,[Mới 100% Full Box] Laptop Asus TM420UA-EC021T - AMD Ryzen 3,moi-100-full-box-laptop-asus-tm420ua-ec021t-amd-ryzen-3.html,asus tm420ua,13990000,Màn hình cảm ứng xoay gập 360 độ Bảo hành 24 tháng chính hãng Asus ,AMD Ryzen 3 5300U,RAM 4GB DDR4,SSD 256GB NVMe,Card AMD Vega 6,14 Inch Full HD Cảm ứng,laptop_219,2 trong 1 giá tốt
220,220,220,[Mới 100% Full Box] Laptop Asus TP470EA-EC027T - Intel Core i3,moi-100-full-box-laptop-asus-tp470ea-ec027t-intel-core-i3.html,asus tp470ea,14490000,Màn hình cảm ứng xoay gập 360 độ Bảo hành 24 tháng chính hãng Asus ,Intel Core i3 1115G4,RAM 4GB DDR4,SSD 256GB NVMe,Card Intel HD 620,14 Inch Full HD Cảm ứng,laptop_220,2 trong 1 giá tốt
221,221,221,[Mới 100% Full Box] Laptop Asus M513UA-EJ033T - AMD Ryzen 7,moi-100-full-box-laptop-asus-m513ua-ej033t-amd-ryzen-7.html,asus m513ua,18290000,Chip Ryzen 7 đời 5 màn hình Full HD Bảo hành 24 tháng chính hãng Asus ,AMD Ryzen 7 5700U,RAM 8GB DDR4,SSD 512GB NVMe,Card AMD Vega 8,15.6 Inch Full HD,laptop_221,văn_phòng thời_trang vỏ kim_loại
222,222,222,[Mới 100% Full Box] Laptop Asus M513UA-EJ032T - AMD Ryzen 5,moi-100-full-box-laptop-asus-m513ua-ej032t-amd-ryzen-5.html,asus m513ua,16290000,Chip Ryzen 5 đời 5 màn hình Full HD Bảo hành 24 tháng chính hãng Asus ,AMD Ryzen 5 5500U,RAM 8GB DDR4,SSD 512GB NVMe,Card AMD Vega 7,15.6 Inch Full HD,laptop_222,văn_phòng thời_trang vỏ kim_loại
223,223,223,[Mới 100% Full Box] Laptop Asus D515UA-EJ082T - AMD Ryzen 7,moi-100-full-box-laptop-asus-d515ua-ej082t-amd-ryzen-7.html,asus d515ua,16590000,Chip Ryzen 7 đời 5 màn hình Full HD Bảo hành 24 tháng chính hãng Asus ,AMD Ryzen 7 5700U,RAM 8GB DDR4,SSD 512GB NVMe,Card AMD Vega 8,15.6 Inch Full HD,laptop_223,văn_phòng mỏng nhẹ
224,224,224,[Mới 100% Full Box] Laptop Asus D515UA-EJ045T - AMD Ryzen 5,moi-100-full-box-laptop-asus-d515ua-ej045t-amd-ryzen-5.html,asus d515ua,13790000,Chip Ryzen 5 đời 5 màn hình Full HD Bảo hành 24 tháng chính hãng Asus ,AMD Ryzen 5 5500U,RAM 4GB DDR4,SSD 512GB NVMe,Card AMD Vega 7,15.6 Inch Full HD,laptop_224,văn_phòng mỏng nhẹ
225,225,225,[Mới 100% Full Box] Laptop Acer Aspire 3 A315-56-502X - Intel Core i5,moi-100-full-box-laptop-acer-aspire-3-a315-56-502x-intel-core-i5.html,acer aspire 3 a315,12690000,Chip i5 đời 10 màn hình Full HD Bảo hành 12 tháng chính hãng Acer ,Intel Core i5 1035G1,RAM 4GB DDR4,SSD 256GB NVMe,Card Intel HD 620,15.6 Inch Full HD,laptop_225,văn_phòng mỏng nhẹ giá rẻ
226,226,226,[Mới 100% Full Box] Laptop MSI Prestige 14 A11SCX-282VN - Intel Core i7,moi-100-full-box-laptop-msi-prestige-14-a11scx-282vn-intel-core-i7.html,msi prestige 14 a11scx,32490000,Card rời GTX 1650 MaxQ màn hình 100% sRGB Bảo hành 24 tháng chính hãng MSI ,Intel Core i7 1185G7,RAM 8GB LPDDR4,SSD 512GB NVMe,Card rời GTX 1650 MaxQ 4GB,14 Inch Full HD 100% sRGB,laptop_226,mỏng nhẹ cao_cấp cho creator
227,227,227,[Mới 100% Full Box] Laptop MSI Alpha 15 A4DEK-027VN - AMD Ryzen 7,moi-100-full-box-laptop-msi-alpha-15-a4dek-027vn-amd-ryzen-7.html,msi alpha 15 a4dek,31490000,Card rời AMD RX 5600M màn hình 144Hz Bảo hành 24 tháng chính hãng MSI ,AMD Ryzen 7 4800H,RAM 8GB DDR4,SSD 512GB NVMe,Card rời AMD RX 5600M,15.6 Inch Full HD 144Hz,laptop_227,gaming vỏ kim_loại bàn_phím led rbg
228,228,228,[Mới 100% Full Box] Laptop MSI GF75 Thin 10SCXR 013VN - Intel Core i7,moi-100-full-box-laptop-msi-gf75-thin-10scxr-013vn-intel-core-i7.html,msi gf75 thin 10scxr 013vn,23490000,Card rời GTX 1650 4GB màn hình 144Hz Bảo hành 12 tháng chính hãng MSI ,Intel Core i7 10750H,RAM 8GB DDR4,SSD 512GB NVMe,Card rời GTX 1650 4GB,17 Inch Full HD 144Hz,laptop_228,gaming mỏng nhẹ cấu_hình tốt
229,229,229,[Mới 100% Full Box] Laptop MSI GF65 Thin 10UE-228VN - Intel Core i7,moi-100-full-box-laptop-msi-gf65-thin-10ue-228vn-intel-core-i7.html,msi gf65 thin 10ue,31990000,Card rời RTX 3060 6GDDR6 màn hình 144Hz Bảo hành 12 tháng chính hãng MSI ,Intel Core i7 10750H,RAM 16GB DDR4,SSD 512GB NVMe,Card rời RTX 3060 6GDDR6,15.6 Inch Full HD 144Hz,laptop_229,gaming mỏng nhẹ cấu_hình cao
230,230,230,[Mới 100% Full Box] Laptop MSI GF65 Thin 10UE 241VN - Intel Core i5,moi-100-full-box-laptop-msi-gf65-thin-10ue-241vn-intel-core-i5.html,msi gf65 thin 10ue 241vn,27990000,Card rời RTX 3060 6GDDR6 màn hình 144Hz Bảo hành 12 tháng chính hãng MSI ,Intel Core i5 10200H,RAM 16GB DDR4,SSD 512GB NVMe,Card rời RTX 3060 6GDDR6,15.6 Inch Full HD 144Hz,laptop_230,gaming mỏng nhẹ cấu_hình cao
231,231,231,[Mới 100% Full Box] Laptop MSI GF63 10SC-014VN - Intel Core i5,moi-100-full-box-laptop-msi-gf63-10sc-014vn-intel-core-i5.html,msi gf63 10sc,20790000,Card rời GTX 1650 MaxQ 4GB màn hình 144Hz Bảo hành 12 tháng chính hãng MSI ,Intel Core i5 10200H,(*)RAM 16GB DDR4 (8GB sẵn + 8GB quà tặng),SSD 512GB NVMe,Card rời GTX 1650 MaxQ 4GB,15.6 Inch Full HD 144Hz,laptop_231,gaming mỏng nhẹ giá rẻ
232,232,232,[Mới 100% Full Box] Laptop MSI GF63 10SC-020VN - Intel Core i7,moi-100-full-box-laptop-msi-gf63-10sc-020vn-intel-core-i7.html,msi gf63 10sc,22490000,Card rời GTX 1650 MaxQ 4GB màn hình 144Hz Bảo hành 12 tháng chính hãng MSI ,Intel Core i7 10750H,RAM 8GB DDR4,SSD 512GB NVMe,Card rời GTX 1650 MaxQ 4GB,15.6 Inch Full HD 144Hz,laptop_232,gaming mỏng nhẹ cấu_hình tốt
233,233,233,[Mới 100% Full Box] Laptop Lenovo IdeaPad 5 15ARE05 81YQ00JEVN - AMD Ryzen 5,moi-100-full-box-laptop-lenovo-ideapad-5-15are05-81yq00jevn-amd-ryzen-5.html,lenovo ideapad 5 15are05 81yq00jevn,15290000,Chip Ryzen 5 đời 4 màn hình Full HD Bảo hành 24 tháng chính hãng Lenovo ,AMD Ryzen 5 4600U,RAM 8GB DDR4,SSD 512GB NVMe,Card AMD Vega 6,15.6 Inch Full HD,laptop_233,văn_phòng cấu_hình tốt
234,234,234,[Mới 100% Full Box] Laptop HP Pavilion x360 14-dw1017TU 2H3L9PA - Intel Core i3,moi-100-full-box-laptop-hp-pavilion-x360-14-dw1017tu-2h3l9pa-intel-core-i3.html,hp pavilion x360 14,14490000,Chip Intel đời 11 màn hình 14 inch FHD cảm ứng Bảo hành 12 tháng chính hãng HP ,Intel Core i3 1115G4,RAM 4GB DDR4,SSD 512GB NVMe,Card Intel® Iris Xe Graphics,14 Inch Full HD Cảm ứng,laptop_234,2 trong 1 sang_trọng
235,235,235,[Mới 100% Full Box] Laptop Dell Inspiron N5502A - Intel Core i7,moi-100-full-box-laptop-dell-inspiron-n5502a-intel-core-i7.html,dell inspiron n5502a,24390000,Card rời Geforce MX330 2GB màn hình Full HD Bảo hành 12 tháng chính hãng Dell ,Intel Core i7 1165G7,RAM 8GB DDR4,SSD 512GB NVMe,Card rời Geforce MX330 2GB,15.6 Inch Full HD,laptop_235,văn_phòng cấu_hình cao
236,236,236,[Mới 100% Full Box] Laptop Asus ROG Strix G15 G512-IHN281T - Intel Core i7,moi-100-full-box-laptop-asus-rog-strix-g15-g512-ihn281t-intel-core-i7.html,asus rog strix g15 g512,26990000,Card rời GTX 1650Ti 4GB màn hình 144Hz Bảo hành 24 tháng chính hãng Asus ,Intel Core i7 10850H,RAM 8GB DDR4,SSD 512GB NVMe,Card rời GTX 1650Ti 4GB,15.6 Inch Full HD 144Hz,laptop_236,gaming thiết_kế hầm_hố
237,237,237,[Mới 100% Full Box] Laptop Asus M513IA-EJ282T - AMD Ryzen 5,moi-100-full-box-laptop-asus-m513ia-ej282t-amd-ryzen-5.html,asus m513ia,15790000,Chip ryzen 5 4500U màn hình Full HD IPS Bảo hành 24 tháng chính hãng Asus ,AMD Ryzen 5 4500U,RAM 8GB DDR4,SSD 512GB NVMe,Card AMD Vega 6,15.6 Inch Full HD,laptop_237,thời_trang mỏng nhẹ vỏ kim_loại
